Year,"Country of Asylum","Country of Origin","Country of Asylum ISO","Country of Origin ISO",Refugees,Asylum-seekers,IDPs,"Other people in need of international protection","Stateless persons","Host community","Others of concern"
2021,Panama,"Sri Lanka",PAN,LKA,0,7,0,0,0,0,0
2021,Panama,Mexico,PAN,MEX,5,0,0,0,0,0,0
2021,Panama,Nepal,PAN,NPL,0,14,0,0,0,0,0
2021,Panama,Nicaragua,PAN,NIC,179,5230,0,0,0,0,0
2021,Panama,Nigeria,PAN,NGA,10,34,0,0,0,0,0
2021,Panama,Pakistan,PAN,PAK,0,16,0,0,0,0,0
2021,Panama,Panama,PAN,PAN,0,0,0,0,0,14521,0
2021,Panama,Peru,PAN,PER,23,0,0,0,0,0,0
2021,Panama,"El Salvador",PAN,SLV,363,952,0,0,0,0,0
2021,Panama,"Sierra Leone",PAN,SLE,5,0,0,0,0,0,0
2021,Panama,Somalia,PAN,SOM,0,101,0,0,0,0,0
2021,Panama,Sudan,PAN,SDN,5,0,0,0,0,0,0
2021,Panama,Ukraine,PAN,UKR,0,5,0,0,0,0,0
2021,Panama,"Venezuela (Bolivarian Republic of)",PAN,VEN,61,2453,0,128000,0,0,0
2024,Panama,Afghanistan,PAN,AFG,7,0,0,0,0,0,0
2024,Panama,Belarus,PAN,BLR,7,0,0,0,0,0,0
2024,Panama,Cameroon,PAN,CMR,5,0,0,0,0,0,0
2024,Panama,"Dem. Rep. of the Congo",PAN,COD,5,0,0,0,0,0,0
2024,Panama,Colombia,PAN,COL,1622,780,0,0,0,0,0
2024,Panama,"Costa Rica",PAN,CRI,0,5,0,0,0,0,0
2024,Panama,Cuba,PAN,CUB,36,1172,0,0,0,0,0
2024,Panama,"Dominican Rep.",PAN,DOM,5,5,0,0,0,0,0
2024,Panama,Ecuador,PAN,ECU,5,25,0,0,0,0,0
2024,Panama,Guatemala,PAN,GTM,10,11,0,0,0,0,0
2024,Panama,Haiti,PAN,HTI,10,5,0,0,0,0,0
2024,Panama,Honduras,PAN,HND,10,29,0,0,0,0,0
2024,Panama,Jamaica,PAN,JAM,5,7,0,0,0,0,0
2024,Panama,Mexico,PAN,MEX,8,0,0,0,0,0,0
2024,Panama,Nicaragua,PAN,NIC,61,4940,0,0,0,0,0
2024,Panama,Nigeria,PAN,NGA,5,0,0,0,0,0,0
2024,Panama,Panama,PAN,PAN,0,0,0,0,0,2236,0
2024,Panama,Peru,PAN,PER,0,5,0,0,0,0,0
2024,Panama,Poland,PAN,POL,0,5,0,0,0,0,0
2024,Panama,"Russian Federation",PAN,RUS,0,6,0,0,0,0,0
2024,Panama,"El Salvador",PAN,SLV,733,178,0,0,0,0,0
2024,Panama,"Sierra Leone",PAN,SLE,5,0,0,0,0,0,0
2024,Panama,Stateless,PAN,XXA,0,0,0,0,928,0,0
2024,Panama,"Syrian Arab Rep.",PAN,SYR,5,0,0,0,0,0,0
2024,Panama,"Unknown ",PAN,UNK,0,0,0,0,0,0,68874
2024,Panama,Ukraine,PAN,UKR,21,5,0,0,0,0,0
2024,Panama,"Venezuela (Bolivarian Republic of)",PAN,VEN,93,965,0,56921,0,0,0
2023,Panama,Afghanistan,PAN,AFG,7,5,0,0,0,0,0
2023,Panama,Armenia,PAN,ARM,0,5,0,0,0,0,0
2023,Panama,Bangladesh,PAN,BGD,0,15,0,0,0,0,0
2023,Panama,Belarus,PAN,BLR,7,0,0,0,0,0,0
2023,Panama,"Bosnia and Herzegovina",PAN,BIH,5,0,0,0,0,0,0
2023,Panama,Cameroon,PAN,CMR,10,5,0,0,0,0,0
2023,Panama,"Dem. Rep. of the Congo",PAN,COD,5,5,0,0,0,0,0
2023,Panama,Colombia,PAN,COL,1686,908,0,0,0,0,0
2023,Panama,"Costa Rica",PAN,CRI,0,5,0,0,0,0,0
2023,Panama,Cuba,PAN,CUB,121,1270,0,0,0,0,0
2023,Panama,"Dominican Rep.",PAN,DOM,5,0,0,0,0,0,0
2023,Panama,Ecuador,PAN,ECU,0,11,0,0,0,0,0
2023,Panama,Eritrea,PAN,ERI,0,38,0,0,0,0,0
2023,Panama,Guatemala,PAN,GTM,12,6,0,0,0,0,0
2023,Panama,Haiti,PAN,HTI,19,0,0,0,0,0,0
2023,Panama,Honduras,PAN,HND,12,71,0,0,0,0,0
2023,Panama,Croatia,PAN,HRV,5,0,0,0,0,0,0
2023,Panama,"Cote d'Ivoire",PAN,CIV,0,5,0,0,0,0,0
2023,Panama,India,PAN,IND,0,6,0,0,0,0,0
2023,Panama,"Iran (Islamic Rep. of)",PAN,IRN,5,0,0,0,0,0,0
2023,Panama,Italy,PAN,ITA,0,5,0,0,0,0,0
2023,Panama,Jamaica,PAN,JAM,0,5,0,0,0,0,0
2023,Panama,Liberia,PAN,LBR,5,0,0,0,0,0,0
2023,Panama,"Sri Lanka",PAN,LKA,0,7,0,0,0,0,0
2023,Panama,Mexico,PAN,MEX,9,5,0,0,0,0,0
2023,Panama,Nepal,PAN,NPL,0,14,0,0,0,0,0
2023,Panama,Nicaragua,PAN,NIC,203,4238,0,0,0,0,0
2023,Panama,Nigeria,PAN,NGA,14,34,0,0,0,0,0
2023,Panama,Pakistan,PAN,PAK,0,12,0,0,0,0,0
2023,Panama,Panama,PAN,PAN,0,0,0,0,0,14521,0
2023,Panama,Peru,PAN,PER,23,5,0,0,0,0,0
2023,Panama,"Russian Federation",PAN,RUS,0,19,0,0,0,0,0
2023,Panama,"El Salvador",PAN,SLV,443,823,0,0,0,0,0
2023,Panama,"Sierra Leone",PAN,SLE,5,0,0,0,0,0,0
2023,Panama,Somalia,PAN,SOM,0,101,0,0,0,0,0
2023,Panama,Sudan,PAN,SDN,5,0,0,0,0,0,0
2023,Panama,"Syrian Arab Rep.",PAN,SYR,5,0,0,0,0,0,0
2023,Panama,"Unknown ",PAN,UNK,0,0,0,0,0,0,96324
2023,Panama,Ukraine,PAN,UKR,19,5,0,0,0,0,0
2023,Panama,"Venezuela (Bolivarian Republic of)",PAN,VEN,94,791,0,57358,0,0,0
2022,Panama,Afghanistan,PAN,AFG,5,6,0,0,0,0,0
2022,Panama,Armenia,PAN,ARM,0,5,0,0,0,0,0
2022,Panama,Bangladesh,PAN,BGD,0,15,0,0,0,0,0
2022,Panama,Belarus,PAN,BLR,7,0,0,0,0,0,0
2022,Panama,"Bosnia and Herzegovina",PAN,BIH,5,0,0,0,0,0,0
2022,Panama,Cameroon,PAN,CMR,10,5,0,0,0,0,0
2022,Panama,"Dem. Rep. of the Congo",PAN,COD,5,5,0,0,0,0,0
2022,Panama,Colombia,PAN,COL,1654,832,0,0,0,0,0
2022,Panama,Cuba,PAN,CUB,120,1274,0,0,0,0,0
2022,Panama,"Dominican Rep.",PAN,DOM,5,0,0,0,0,0,0
2022,Panama,Ecuador,PAN,ECU,0,10,0,0,0,0,0
2022,Panama,Eritrea,PAN,ERI,0,38,0,0,0,0,0
2022,Panama,Guatemala,PAN,GTM,12,6,0,0,0,0,0
2022,Panama,Haiti,PAN,HTI,19,0,0,0,0,0,0
2022,Panama,Honduras,PAN,HND,6,70,0,0,0,0,0
2022,Panama,Croatia,PAN,HRV,5,0,0,0,0,0,0
2022,Panama,"Cote d'Ivoire",PAN,CIV,0,5,0,0,0,0,0
2022,Panama,India,PAN,IND,0,6,0,0,0,0,0
2022,Panama,"Iran (Islamic Rep. of)",PAN,IRN,5,0,0,0,0,0,0
2022,Panama,Italy,PAN,ITA,0,5,0,0,0,0,0
2022,Panama,Jamaica,PAN,JAM,0,5,0,0,0,0,0
2022,Panama,Liberia,PAN,LBR,5,0,0,0,0,0,0
2022,Panama,"Sri Lanka",PAN,LKA,0,7,0,0,0,0,0
2022,Panama,Mexico,PAN,MEX,6,0,0,0,0,0,0
2022,Panama,Nepal,PAN,NPL,0,14,0,0,0,0,0
2022,Panama,Nicaragua,PAN,NIC,184,4277,0,0,0,0,0
2022,Panama,Nigeria,PAN,NGA,10,34,0,0,0,0,0
2022,Panama,Pakistan,PAN,PAK,0,13,0,0,0,0,0
2022,Panama,Panama,PAN,PAN,0,0,0,0,0,96800,0
2022,Panama,Peru,PAN,PER,23,0,0,0,0,0,0
2022,Panama,"Russian Federation",PAN,RUS,0,12,0,0,0,0,0
2022,Panama,"El Salvador",PAN,SLV,393,860,0,0,0,0,0
2022,Panama,"Sierra Leone",PAN,SLE,5,0,0,0,0,0,0
2022,Panama,Somalia,PAN,SOM,0,101,0,0,0,0,0
2022,Panama,Sudan,PAN,SDN,5,0,0,0,0,0,0
2022,Panama,"Syrian Arab Rep.",PAN,SYR,5,0,0,0,0,0,0
2022,Panama,"Unknown ",PAN,UNK,0,0,0,0,0,0,248284
2022,Panama,Ukraine,PAN,UKR,11,10,0,0,0,0,0
2022,Panama,"Venezuela (Bolivarian Republic of)",PAN,VEN,71,860,0,146696,0,0,0
2019,"El Salvador",Colombia,SLV,COL,5,6,0,0,0,0,0
2019,"El Salvador",Cuba,SLV,CUB,0,5,0,0,0,0,0
2019,"El Salvador",Honduras,SLV,HND,19,8,0,0,0,0,0
2019,"El Salvador",Iraq,SLV,IRQ,5,0,0,0,0,0,0
2019,"El Salvador",Mexico,SLV,MEX,5,0,0,0,0,0,0
2019,"El Salvador",Nicaragua,SLV,NIC,9,10,0,0,0,0,0
2019,"El Salvador","El Salvador",SLV,SLV,0,0,71500,0,0,0,6800
2019,"El Salvador","Syrian Arab Rep.",SLV,SYR,5,0,0,0,0,0,0
2020,"El Salvador",Colombia,SLV,COL,5,7,0,0,0,0,0
2020,"El Salvador",Guatemala,SLV,GTM,0,5,0,0,0,0,0
2020,"El Salvador",Honduras,SLV,HND,19,12,0,0,0,0,0
2020,"El Salvador",Iraq,SLV,IRQ,5,0,0,0,0,0,0
2020,"El Salvador",Mexico,SLV,MEX,5,0,0,0,0,0,0
2020,"El Salvador",Nicaragua,SLV,NIC,9,13,0,0,0,0,0
2020,"El Salvador","El Salvador",SLV,SLV,0,0,71500,0,0,0,1700
2020,"El Salvador","Syrian Arab Rep.",SLV,SYR,5,0,0,0,0,0,0
2020,"El Salvador","Venezuela (Bolivarian Republic of)",SLV,VEN,0,16,0,0,0,0,0
2021,"El Salvador",Colombia,SLV,COL,18,7,0,0,0,0,0
2021,"El Salvador",Guatemala,SLV,GTM,0,8,0,0,0,0,0
2021,"El Salvador",Honduras,SLV,HND,26,11,0,0,0,0,0
2021,"El Salvador",Iraq,SLV,IRQ,5,0,0,0,0,0,0
2021,"El Salvador",Mexico,SLV,MEX,5,0,0,0,0,0,0
2021,"El Salvador",Nicaragua,SLV,NIC,22,27,0,0,0,0,0
2021,"El Salvador","El Salvador",SLV,SLV,0,0,71500,0,0,391,2634
2021,"El Salvador","Syrian Arab Rep.",SLV,SYR,5,0,0,0,0,0,0
2021,"El Salvador","United States of America",SLV,USA,5,0,0,0,0,0,0
2021,"El Salvador","Venezuela (Bolivarian Republic of)",SLV,VEN,12,13,0,0,0,0,0
2024,"El Salvador",Colombia,SLV,COL,16,14,0,0,0,0,0
2024,"El Salvador","Costa Rica",SLV,CRI,0,8,0,0,0,0,0
2024,"El Salvador",Cuba,SLV,CUB,6,55,0,0,0,0,0
2024,"El Salvador",Ecuador,SLV,ECU,0,28,0,0,0,0,0
2024,"El Salvador",Guatemala,SLV,GTM,8,10,0,0,0,0,0
2024,"El Salvador",Haiti,SLV,HTI,0,5,0,0,0,0,0
2024,"El Salvador",Honduras,SLV,HND,34,44,0,0,0,0,0
2024,"El Salvador",Iraq,SLV,IRQ,5,0,0,0,0,0,0
2024,"El Salvador",Mexico,SLV,MEX,0,5,0,0,0,0,0
2024,"El Salvador",Nicaragua,SLV,NIC,33,67,0,0,0,0,0
2024,"El Salvador","El Salvador",SLV,SLV,0,0,71500,0,0,255433,114393
2024,"El Salvador","United States of America",SLV,USA,5,6,0,0,0,0,0
2024,"El Salvador","Venezuela (Bolivarian Republic of)",SLV,VEN,13,30,0,0,0,0,0
2023,"El Salvador",Colombia,SLV,COL,16,17,0,0,0,0,0
2023,"El Salvador","Costa Rica",SLV,CRI,0,5,0,0,0,0,0
2023,"El Salvador",Cuba,SLV,CUB,0,45,0,0,0,0,0
2023,"El Salvador",Ecuador,SLV,ECU,0,8,0,0,0,0,0
2023,"El Salvador",Guatemala,SLV,GTM,6,11,0,0,0,0,0
2023,"El Salvador",Honduras,SLV,HND,31,20,0,0,0,0,0
2023,"El Salvador",Iraq,SLV,IRQ,5,0,0,0,0,0,0
2023,"El Salvador",Mexico,SLV,MEX,0,5,0,0,0,0,0
2023,"El Salvador",Nicaragua,SLV,NIC,30,52,0,0,0,0,0
2023,"El Salvador","El Salvador",SLV,SLV,0,0,71500,0,0,346175,118591
2023,"El Salvador","United States of America",SLV,USA,5,5,0,0,0,0,0
2023,"El Salvador","Venezuela (Bolivarian Republic of)",SLV,VEN,13,95,0,0,0,0,0
2022,"El Salvador",Colombia,SLV,COL,16,8,0,0,0,0,0
2022,"El Salvador",Cuba,SLV,CUB,0,5,0,0,0,0,0
2022,"El Salvador",Guatemala,SLV,GTM,6,5,0,0,0,0,0
2022,"El Salvador",Honduras,SLV,HND,31,5,0,0,0,0,0
2022,"El Salvador",Iraq,SLV,IRQ,5,0,0,0,0,0,0
2022,"El Salvador",Nicaragua,SLV,NIC,29,20,0,0,0,0,0
2022,"El Salvador","El Salvador",SLV,SLV,0,0,71500,0,0,85061,6205
2022,"El Salvador","United States of America",SLV,USA,5,5,0,0,0,0,0
2022,"El Salvador","Venezuela (Bolivarian Republic of)",SLV,VEN,12,6,0,0,0,0,0
2019,Suriname,Colombia,SUR,COL,0,5,0,0,0,0,0
2019,Suriname,Cuba,SUR,CUB,36,1187,0,0,0,0,0
2019,Suriname,"Dominican Rep.",SUR,DOM,0,14,0,0,0,0,0
2019,Suriname,Nigeria,SUR,NGA,0,5,0,0,0,0,0
2019,Suriname,"Venezuela (Bolivarian Republic of)",SUR,VEN,8,215,0,0,0,0,0
2020,Suriname,Colombia,SUR,COL,0,5,0,0,0,0,0
2020,Suriname,Cuba,SUR,CUB,7,1703,0,0,0,0,0
2020,Suriname,"Dominican Rep.",SUR,DOM,0,8,0,0,0,0,0
2020,Suriname,Nigeria,SUR,NGA,0,5,0,0,0,0,0
2020,Suriname,"Venezuela (Bolivarian Republic of)",SUR,VEN,12,267,0,0,0,0,0
2021,Suriname,Colombia,SUR,COL,0,6,0,0,0,0,0
2021,Suriname,Cuba,SUR,CUB,17,1777,0,0,0,0,0
2021,Suriname,"Dominican Rep.",SUR,DOM,0,9,0,0,0,0,0
2021,Suriname,Guyana,SUR,GUY,0,5,0,0,0,0,0
2021,Suriname,Nigeria,SUR,NGA,0,5,0,0,0,0,0
2021,Suriname,"Venezuela (Bolivarian Republic of)",SUR,VEN,12,331,0,0,0,0,0
2024,Suriname,Afghanistan,SUR,AFG,0,5,0,0,0,0,0
2024,Suriname,Colombia,SUR,COL,0,5,0,0,0,0,0
2024,Suriname,Cuba,SUR,CUB,12,2705,0,0,0,0,0
2024,Suriname,"Dominican Rep.",SUR,DOM,0,5,0,0,0,0,0
2024,Suriname,Guyana,SUR,GUY,0,5,0,0,0,0,0
2024,Suriname,Haiti,SUR,HTI,0,5,0,0,0,0,0
2024,Suriname,Nigeria,SUR,NGA,0,5,0,0,0,0,0
2024,Suriname,"Venezuela (Bolivarian Republic of)",SUR,VEN,12,482,0,0,0,0,0
2023,Suriname,Afghanistan,SUR,AFG,0,5,0,0,0,0,0
2023,Suriname,Colombia,SUR,COL,0,6,0,0,0,0,0
2023,Suriname,Cuba,SUR,CUB,12,2136,0,0,0,0,0
2023,Suriname,"Dominican Rep.",SUR,DOM,0,5,0,0,0,0,0
2023,Suriname,Guyana,SUR,GUY,0,5,0,0,0,0,0
2023,Suriname,Haiti,SUR,HTI,0,6,0,0,0,0,0
2023,Suriname,Nigeria,SUR,NGA,0,5,0,0,0,0,0
2023,Suriname,Suriname,SUR,SUR,0,0,0,0,0,0,5
2023,Suriname,"Venezuela (Bolivarian Republic of)",SUR,VEN,12,441,0,0,0,0,0
2022,Suriname,Colombia,SUR,COL,0,6,0,0,0,0,0
2022,Suriname,Cuba,SUR,CUB,12,2084,0,0,0,0,0
2022,Suriname,"Dominican Rep.",SUR,DOM,0,10,0,0,0,0,0
2022,Suriname,Guyana,SUR,GUY,0,5,0,0,0,0,0
2022,Suriname,Haiti,SUR,HTI,0,6,0,0,0,0,0
2022,Suriname,Nigeria,SUR,NGA,0,5,0,0,0,0,0
2022,Suriname,Suriname,SUR,SUR,0,0,0,0,0,0,5
2022,Suriname,"Venezuela (Bolivarian Republic of)",SUR,VEN,13,430,0,0,0,0,0
2019,"Trinidad and Tobago",Egypt,TTO,EGY,0,5,0,0,0,0,0
2019,"Trinidad and Tobago",Bangladesh,TTO,BGD,8,89,0,0,0,0,0
2019,"Trinidad and Tobago",China,TTO,CHN,0,79,0,0,0,0,0
2019,"Trinidad and Tobago",Cameroon,TTO,CMR,0,10,0,0,0,0,0
2019,"Trinidad and Tobago",Colombia,TTO,COL,12,53,0,0,0,0,0
2019,"Trinidad and Tobago",Cuba,TTO,CUB,155,2257,0,0,0,0,0
2019,"Trinidad and Tobago","Dominican Rep.",TTO,DOM,0,130,0,0,0,0,0
2019,"Trinidad and Tobago",Ghana,TTO,GHA,0,39,0,0,0,0,0
2019,"Trinidad and Tobago",Grenada,TTO,GRD,0,5,0,0,0,0,0
2019,"Trinidad and Tobago",Guyana,TTO,GUY,0,53,0,0,0,0,0
2019,"Trinidad and Tobago",Haiti,TTO,HTI,0,15,0,0,0,0,0
2019,"Trinidad and Tobago",India,TTO,IND,0,5,0,0,0,0,0
2019,"Trinidad and Tobago",Jamaica,TTO,JAM,15,94,0,0,0,0,0
2019,"Trinidad and Tobago",Mexico,TTO,MEX,6,0,0,0,0,0,0
2019,"Trinidad and Tobago",Nicaragua,TTO,NIC,0,5,0,0,0,0,0
2019,"Trinidad and Tobago",Nigeria,TTO,NGA,0,148,0,0,0,0,0
2019,"Trinidad and Tobago",Pakistan,TTO,PAK,9,21,0,0,0,0,0
2019,"Trinidad and Tobago",Philippines,TTO,PHL,0,5,0,0,0,0,0
2019,"Trinidad and Tobago","Viet Nam",TTO,VNM,0,7,0,0,0,0,0
2019,"Trinidad and Tobago","Syrian Arab Rep.",TTO,SYR,58,38,0,0,0,0,0
2019,"Trinidad and Tobago",Tajikistan,TTO,TJK,0,5,0,0,0,0,0
2019,"Trinidad and Tobago","Trinidad and Tobago",TTO,TTO,0,0,0,0,0,0,200
2019,"Trinidad and Tobago","Saint Vincent and the Grenadines",TTO,VCT,5,5,0,0,0,0,0
2019,"Trinidad and Tobago","Venezuela (Bolivarian Republic of)",TTO,VEN,2040,14296,0,7664,0,0,0
2020,"Trinidad and Tobago",Bangladesh,TTO,BGD,8,90,0,0,0,0,0
2020,"Trinidad and Tobago",China,TTO,CHN,0,127,0,0,0,0,0
2020,"Trinidad and Tobago",Cameroon,TTO,CMR,0,9,0,0,0,0,0
2020,"Trinidad and Tobago",Colombia,TTO,COL,12,60,0,0,0,0,0
2020,"Trinidad and Tobago",Cuba,TTO,CUB,171,2348,0,0,0,0,0
2020,"Trinidad and Tobago","Dominican Rep.",TTO,DOM,0,136,0,0,0,0,0
2020,"Trinidad and Tobago",Ghana,TTO,GHA,0,45,0,0,0,0,0
2020,"Trinidad and Tobago",Grenada,TTO,GRD,0,5,0,0,0,0,0
2020,"Trinidad and Tobago",Guyana,TTO,GUY,19,56,0,0,0,0,0
2020,"Trinidad and Tobago",Haiti,TTO,HTI,0,15,0,0,0,0,0
2020,"Trinidad and Tobago",India,TTO,IND,0,5,0,0,0,0,0
2020,"Trinidad and Tobago",Jamaica,TTO,JAM,37,124,0,0,0,0,0
2020,"Trinidad and Tobago",Mexico,TTO,MEX,6,0,0,0,0,0,0
2020,"Trinidad and Tobago",Nicaragua,TTO,NIC,0,5,0,0,0,0,0
2020,"Trinidad and Tobago",Nigeria,TTO,NGA,5,158,0,0,0,0,0
2020,"Trinidad and Tobago",Pakistan,TTO,PAK,9,19,0,0,0,0,0
2020,"Trinidad and Tobago",Peru,TTO,PER,0,5,0,0,0,0,0
2020,"Trinidad and Tobago",Philippines,TTO,PHL,0,5,0,0,0,0,0
2020,"Trinidad and Tobago","Viet Nam",TTO,VNM,0,7,0,0,0,0,0
2020,"Trinidad and Tobago","Syrian Arab Rep.",TTO,SYR,66,38,0,0,0,0,0
2020,"Trinidad and Tobago",Tajikistan,TTO,TJK,0,5,0,0,0,0,0
2020,"Trinidad and Tobago","Trinidad and Tobago",TTO,TTO,0,0,0,0,0,0,393
2020,"Trinidad and Tobago","Saint Vincent and the Grenadines",TTO,VCT,5,0,0,0,0,0,0
2020,"Trinidad and Tobago","Venezuela (Bolivarian Republic of)",TTO,VEN,2841,16664,0,4663,0,0,0
2021,"Trinidad and Tobago",Bangladesh,TTO,BGD,8,91,0,0,0,0,0
2021,"Trinidad and Tobago",China,TTO,CHN,0,127,0,0,0,0,0
2021,"Trinidad and Tobago",Cameroon,TTO,CMR,0,9,0,0,0,0,0
2021,"Trinidad and Tobago",Colombia,TTO,COL,11,64,0,0,0,0,0
2021,"Trinidad and Tobago",Cuba,TTO,CUB,174,2339,0,0,0,0,0
2021,"Trinidad and Tobago","Dominican Rep.",TTO,DOM,0,139,0,0,0,0,0
2021,"Trinidad and Tobago",Ghana,TTO,GHA,0,46,0,0,0,0,0
2021,"Trinidad and Tobago",Grenada,TTO,GRD,0,5,0,0,0,0,0
2021,"Trinidad and Tobago",Guyana,TTO,GUY,21,64,0,0,0,0,0
2021,"Trinidad and Tobago",Haiti,TTO,HTI,0,15,0,0,0,0,0
2021,"Trinidad and Tobago",India,TTO,IND,0,5,0,0,0,0,0
2021,"Trinidad and Tobago",Jamaica,TTO,JAM,42,160,0,0,0,0,0
2021,"Trinidad and Tobago","Sri Lanka",TTO,LKA,5,0,0,0,0,0,0
2021,"Trinidad and Tobago",Mexico,TTO,MEX,6,0,0,0,0,0,0
2021,"Trinidad and Tobago",Nicaragua,TTO,NIC,0,5,0,0,0,0,0
2021,"Trinidad and Tobago",Nigeria,TTO,NGA,5,154,0,0,0,0,0
2021,"Trinidad and Tobago",Pakistan,TTO,PAK,9,17,0,0,0,0,0
2021,"Trinidad and Tobago",Peru,TTO,PER,0,5,0,0,0,0,0
2021,"Trinidad and Tobago",Philippines,TTO,PHL,0,5,0,0,0,0,0
2021,"Trinidad and Tobago","Viet Nam",TTO,VNM,0,7,0,0,0,0,0
2021,"Trinidad and Tobago","Syrian Arab Rep.",TTO,SYR,64,38,0,0,0,0,0
2021,"Trinidad and Tobago",Tajikistan,TTO,TJK,0,5,0,0,0,0,0
2021,"Trinidad and Tobago","Trinidad and Tobago",TTO,TTO,0,0,0,0,0,4605,590
2021,"Trinidad and Tobago","Saint Vincent and the Grenadines",TTO,VCT,5,0,0,0,0,0,0
2021,"Trinidad and Tobago","Venezuela (Bolivarian Republic of)",TTO,VEN,3221,18322,0,8403,0,0,0
2024,"Trinidad and Tobago",Bangladesh,TTO,BGD,7,44,0,0,0,0,0
2024,"Trinidad and Tobago",Brazil,TTO,BRA,0,5,0,0,0,0,0
2024,"Trinidad and Tobago",China,TTO,CHN,0,32,0,0,0,0,0
2024,"Trinidad and Tobago",Colombia,TTO,COL,8,62,0,0,0,0,0
2024,"Trinidad and Tobago",Cuba,TTO,CUB,157,1216,0,0,0,0,0
2024,"Trinidad and Tobago","Dominican Rep.",TTO,DOM,0,65,0,0,0,0,0
2024,"Trinidad and Tobago",Ecuador,TTO,ECU,0,5,0,0,0,0,0
2024,"Trinidad and Tobago",Ghana,TTO,GHA,0,15,0,0,0,0,0
2024,"Trinidad and Tobago",Grenada,TTO,GRD,0,7,0,0,0,0,0
2024,"Trinidad and Tobago",Guyana,TTO,GUY,7,80,0,0,0,0,0
2024,"Trinidad and Tobago",Haiti,TTO,HTI,0,19,0,0,0,0,0
2024,"Trinidad and Tobago",India,TTO,IND,0,31,0,0,0,0,0
2024,"Trinidad and Tobago",Jamaica,TTO,JAM,61,516,0,0,0,0,0
2024,"Trinidad and Tobago",Lebanon,TTO,LBN,0,7,0,0,0,0,0
2024,"Trinidad and Tobago",Nigeria,TTO,NGA,6,69,0,0,0,0,0
2024,"Trinidad and Tobago",Pakistan,TTO,PAK,5,33,0,0,0,0,0
2024,"Trinidad and Tobago",Peru,TTO,PER,0,6,0,0,0,0,0
2024,"Trinidad and Tobago","Syrian Arab Rep.",TTO,SYR,42,39,0,0,0,0,0
2024,"Trinidad and Tobago","Trinidad and Tobago",TTO,TTO,0,0,0,0,0,711,1333
2024,"Trinidad and Tobago","Saint Vincent and the Grenadines",TTO,VCT,0,17,0,0,0,0,0
2024,"Trinidad and Tobago","Venezuela (Bolivarian Republic of)",TTO,VEN,3035,18538,0,7922,0,0,0
2023,"Trinidad and Tobago",Bangladesh,TTO,BGD,8,82,0,0,0,0,0
2023,"Trinidad and Tobago",Brazil,TTO,BRA,0,5,0,0,0,0,0
2023,"Trinidad and Tobago",China,TTO,CHN,0,133,0,0,0,0,0
2023,"Trinidad and Tobago",Cameroon,TTO,CMR,5,5,0,0,0,0,0
2023,"Trinidad and Tobago",Colombia,TTO,COL,7,73,0,0,0,0,0
2023,"Trinidad and Tobago",Cuba,TTO,CUB,122,1840,0,0,0,0,0
2023,"Trinidad and Tobago","Dominican Rep.",TTO,DOM,0,129,0,0,0,0,0
2023,"Trinidad and Tobago",Ghana,TTO,GHA,0,48,0,0,0,0,0
2023,"Trinidad and Tobago",Grenada,TTO,GRD,0,5,0,0,0,0,0
2023,"Trinidad and Tobago",Guyana,TTO,GUY,7,109,0,0,0,0,0
2023,"Trinidad and Tobago",Haiti,TTO,HTI,0,25,0,0,0,0,0
2023,"Trinidad and Tobago",India,TTO,IND,0,34,0,0,0,0,0
2023,"Trinidad and Tobago",Jamaica,TTO,JAM,57,481,0,0,0,0,0
2023,"Trinidad and Tobago",Lebanon,TTO,LBN,0,6,0,0,0,0,0
2023,"Trinidad and Tobago",Nigeria,TTO,NGA,5,149,0,0,0,0,0
2023,"Trinidad and Tobago",Pakistan,TTO,PAK,7,47,0,0,0,0,0
2023,"Trinidad and Tobago",Peru,TTO,PER,0,7,0,0,0,0,0
2023,"Trinidad and Tobago",Philippines,TTO,PHL,0,5,0,0,0,0,0
2023,"Trinidad and Tobago","Viet Nam",TTO,VNM,0,7,0,0,0,0,0
2023,"Trinidad and Tobago","Syrian Arab Rep.",TTO,SYR,42,45,0,0,0,0,0
2023,"Trinidad and Tobago",Tajikistan,TTO,TJK,0,5,0,0,0,0,0
2023,"Trinidad and Tobago","Trinidad and Tobago",TTO,TTO,0,0,0,0,0,5433,1040
2023,"Trinidad and Tobago","Saint Vincent and the Grenadines",TTO,VCT,0,10,0,0,0,0,0
2023,"Trinidad and Tobago","Venezuela (Bolivarian Republic of)",TTO,VEN,2945,25367,0,7906,0,0,0
2022,"Trinidad and Tobago","Antigua and Barbuda",TTO,ATG,5,0,0,0,0,0,0
2022,"Trinidad and Tobago",Bangladesh,TTO,BGD,8,83,0,0,0,0,0
2022,"Trinidad and Tobago",China,TTO,CHN,0,42,0,0,0,0,0
2022,"Trinidad and Tobago",Cameroon,TTO,CMR,6,6,0,0,0,0,0
2022,"Trinidad and Tobago",Colombia,TTO,COL,8,57,0,0,0,0,0
2022,"Trinidad and Tobago",Cuba,TTO,CUB,163,1330,0,0,0,0,0
2022,"Trinidad and Tobago","Dominican Rep.",TTO,DOM,0,108,0,0,0,0,0
2022,"Trinidad and Tobago",Ghana,TTO,GHA,0,49,0,0,0,0,0
2022,"Trinidad and Tobago",Grenada,TTO,GRD,0,5,0,0,0,0,0
2022,"Trinidad and Tobago",Guyana,TTO,GUY,15,89,0,0,0,0,0
